Date,Type,Category (From),Amount (From),Currency (From),Category (To),Amount (To),Currency (To),Comment
12.02.2026 12:00,Income,Дивіденди,4050.00,UAH,Ощадний рахунок,4050.00,UAH,Квартальні дивіденди
12.02.2026 17:02,Expense,Монобанк,172.00,UAH,Кафе,172.00,UAH,Кава
13.02.2026 09:58,Expense,Монобанк,1633.00,UAH,Пальне,1633.00,UAH,
14.02.2026 09:47,Expense,Монобанк,186.00,UAH,Кафе,186.00,UAH,Кава
14.02.2026 17:00,Transfer,Монобанк,2889.00,UAH,Готівка,2889.00,UAH,Зняття в банкоматі
14.02.2026 19:31,Expense,Монобанк,1160.00,UAH,Ресторани,1160.00,UAH,
16.02.2026 15:00,Expense,Монобанк,272.00,UAH,Кафе,272.00,UAH,Кава
17.02.2026 18:44,Expense,Монобанк,534.00,UAH,Продукти,534.00,UAH,АТБ
18.02.2026 15:30,Income,Фріланс,9515.00,UAH,Монобанк,9515.00,UAH,Підробіток
19.02.2026 11:00,Expense,Монобанк,328.00,UAH,Аптека,328.00,UAH,
22.02.2026 13:00,Expense,Монобанк,1017.00,UAH,Розваги,1017.00,UAH,
23.02.2026 16:42,Expense,Монобанк,90.00,UAH,Транспорт,90.00,UAH,
26.02.2026 12:00,Expense,Готівка,644.00,UAH,Аптека,644.00,UAH,
27.02.2026 20:19,Expense,Готівка,47.00,UAH,Транспорт,47.00,UAH,
28.02.2026 16:01,Expense,Монобанк,132.00,UAH,Транспорт,132.00,UAH,
01.03.2026 09:00,Expense,Банківська картка,12000.00,UAH,Оренда,12000.00,UAH,Оренда квартири
01.03.2026 19:24,Expense,Готівка,102.00,UAH,Транспорт,102.00,UAH,
02.03.2026 16:00,Expense,Монобанк,804.00,UAH,Розваги,804.00,UAH,
03.03.2026 08:10,Expense,Готівка,1048.00,UAH,Продукти,1048.00,UAH,Сільпо
03.03.2026 09:30,Expense,Банківська картка,2391.00,UAH,Комуналка,2391.00,UAH,
03.03.2026 20:10,Expense,Готівка,51.00,UAH,Транспорт,51.00,UAH,
04.03.2026 09:00,Expense,Монобанк,300.00,UAH,Інтернет,300.00,UAH,
04.03.2026 09:05,Expense,Монобанк,250.00,UAH,Мобільний,250.00,UAH,
05.03.2026 10:27,Income,Зарплата,45672.00,UAH,Монобанк,45672.00,UAH,Місячна зарплата
05.03.2026 12:31,Expense,Готівка,1248.00,UAH,Продукти,1248.00,UAH,Новус
06.03.2026 08:00,Expense,Монобанк,600.00,UAH,Підписки,600.00,UAH,Netflix + Spotify
07.03.2026 11:00,Transfer,Монобанк,9765.00,UAH,Ощадний рахунок,9765.00,UAH,Щомісячні заощадження
09.03.2026 11:17,Expense,Монобанк,149.00,UAH,Кафе,149.00,UAH,Кава
09.03.2026 15:00,Transfer,Монобанк,2812.00,UAH,Готівка,2812.00,UAH,Зняття в банкоматі
10.03.2026 11:12,Expense,Готівка,100.00,UAH,Транспорт,100.00,UAH,
10.03.2026 15:42,Expense,Монобанк,134.00,UAH,Кафе,134.00,UAH,Кава
10.03.2026 16:02,Expense,Готівка,87.00,UAH,Транспорт,87.00,UAH,
12.03.2026 13:11,Expense,Монобанк,2369.00,UAH,Пальне,2369.00,UAH,
13.03.2026 20:18,Expense,Монобанк,1887.00,UAH,Ресторани,1887.00,UAH,
15.03.2026 17:00,Expense,Монобанк,2239.00,UAH,Покупки,2239.00,UAH,
15.03.2026 19:34,Expense,Монобанк,133.00,UAH,Кафе,133.00,UAH,Кава
16.03.2026 10:37,Expense,Готівка,1037.00,UAH,Продукти,1037.00,UAH,АТБ
16.03.2026 11:09,Expense,Монобанк,100.00,UAH,Транспорт,100.00,UAH,
16.03.2026 13:07,Expense,Готівка,1267.00,UAH,Продукти,1267.00,UAH,Новус
17.03.2026 11:39,Expense,Монобанк,44.00,UAH,Транспорт,44.00,UAH,
17.03.2026 15:56,Expense,Монобанк,709.00,UAH,Ресторани,709.00,UAH,
18.03.2026 09:24,Expense,Готівка,1192.00,UAH,Продукти,1192.00,UAH,Новус
18.03.2026 18:21,Expense,Монобанк,2176.00,UAH,Пальне,2176.00,UAH,
19.03.2026 11:00,Expense,Монобанк,578.00,UAH,Аптека,578.00,UAH,
21.03.2026 11:20,Expense,Готівка,1123.00,UAH,Продукти,1123.00,UAH,АТБ
21.03.2026 17:58,Expense,Монобанк,168.00,UAH,Кафе,168.00,UAH,Кава
22.03.2026 16:00,Expense,Монобанк,612.00,UAH,Аптека,612.00,UAH,
23.03.2026 11:57,Expense,Монобанк,30.00,UAH,Транспорт,30.00,UAH,
24.03.2026 13:10,Expense,Монобанк,296.00,UAH,Кафе,296.00,UAH,Кава
24.03.2026 15:21,Expense,Монобанк,189.00,UAH,Кафе,189.00,UAH,Кава
24.03.2026 16:11,Expense,Монобанк,605.00,UAH,Продукти,605.00,UAH,Новус
24.03.2026 20:00,Expense,Монобанк,1017.00,UAH,Ресторани,1017.00,UAH,
26.03.2026 09:03,Expense,Монобанк,137.00,UAH,Кафе,137.00,UAH,Кава
26.03.2026 20:27,Expense,Готівка,1272.00,UAH,Продукти,1272.00,UAH,АТБ
27.03.2026 11:55,Expense,Готівка,33.00,UAH,Транспорт,33.00,UAH,
27.03.2026 17:00,Expense,Монобанк,1331.00,UAH,Розваги,1331.00,UAH,
01.04.2026 09:00,Expense,Банківська картка,12000.00,UAH,Оренда,12000.00,UAH,Оренда квартири
02.04.2026 08:38,Expense,Монобанк,877.00,UAH,Продукти,877.00,UAH,Новус
02.04.2026 09:53,Expense,Готівка,1227.00,UAH,Продукти,1227.00,UAH,Ашан
02.04.2026 18:26,Expense,Готівка,116.00,UAH,Транспорт,116.00,UAH,
02.04.2026 20:20,Expense,Монобанк,277.00,UAH,Кафе,277.00,UAH,Кава
03.04.2026 09:30,Expense,Банківська картка,1707.00,UAH,Комуналка,1707.00,UAH,
04.04.2026 09:00,Expense,Монобанк,300.00,UAH,Інтернет,300.00,UAH,
04.04.2026 09:05,Expense,Монобанк,250.00,UAH,Мобільний,250.00,UAH,
05.04.2026 10:27,Income,Зарплата,44735.00,UAH,Монобанк,44735.00,UAH,Місячна зарплата
05.04.2026 12:07,Expense,Монобанк,498.00,UAH,Продукти,498.00,UAH,АТБ
06.04.2026 08:00,Expense,Монобанк,600.00,UAH,Підписки,600.00,UAH,Netflix + Spotify
07.04.2026 11:00,Transfer,Монобанк,9927.00,UAH,Ощадний рахунок,9927.00,UAH,Щомісячні заощадження
09.04.2026 12:08,Expense,Монобанк,42.00,UAH,Транспорт,42.00,UAH,
09.04.2026 19:54,Expense,Готівка,136.00,UAH,Транспорт,136.00,UAH,
10.04.2026 10:24,Expense,Готівка,125.00,UAH,Транспорт,125.00,UAH,
11.04.2026 12:00,Expense,Монобанк,486.00,UAH,Аптека,486.00,UAH,
11.04.2026 16:54,Expense,Монобанк,291.00,UAH,Кафе,291.00,UAH,Кава
12.04.2026 10:57,Expense,Монобанк,119.00,UAH,Кафе,119.00,UAH,Кава
12.04.2026 15:07,Expense,Готівка,659.00,UAH,Продукти,659.00,UAH,Ашан
12.04.2026 17:57,Expense,Монобанк,1593.00,UAH,Ресторани,1593.00,UAH,
13.04.2026 19:46,Expense,Готівка,1247.00,UAH,Продукти,1247.00,UAH,Новус
13.04.2026 21:00,Expense,Монобанк,433.00,UAH,Розваги,433.00,UAH,
14.04.2026 19:55,Expense,Готівка,587.00,UAH,Продукти,587.00,UAH,Новус
15.04.2026 14:00,Expense,Монобанк,1118.00,UAH,Розваги,1118.00,UAH,
16.04.2026 12:27,Expense,Монобанк,2253.00,UAH,Пальне,2253.00,UAH,
16.04.2026 17:53,Expense,Готівка,1200.00,UAH,Продукти,1200.00,UAH,Сільпо
17.04.2026 10:00,Expense,Монобанк,848.00,UAH,Аптека,848.00,UAH,
17.04.2026 17:18,Expense,Монобанк,118.00,UAH,Кафе,118.00,UAH,Кава
18.04.2026 15:42,Income,Фріланс,11726.00,UAH,Монобанк,11726.00,UAH,Підробіток
19.04.2026 13:00,Transfer,Монобанк,3083.00,UAH,Готівка,3083.00,UAH,Зняття в банкоматі
19.04.2026 13:45,Expense,Монобанк,104.00,UAH,Транспорт,104.00,UAH,
19.04.2026 17:00,Expense,Монобанк,2036.00,UAH,Покупки,2036.00,UAH,
20.04.2026 08:13,Expense,Готівка,1144.00,UAH,Продукти,1144.00,UAH,Новус
20.04.2026 09:47,Expense,Готівка,1163.00,UAH,Продукти,1163.00,UAH,АТБ
20.04.2026 18:00,Income,Подарунки,1143.00,UAH,Готівка,1143.00,UAH,Подарунок
23.04.2026 13:09,Expense,Монобанк,1250.00,UAH,Ресторани,1250.00,UAH,
23.04.2026 14:00,Expense,Монобанк,2194.00,UAH,Здоров'я,2194.00,UAH,
27.04.2026 10:51,Expense,Монобанк,98.00,UAH,Транспорт,98.00,UAH,
27.04.2026 15:57,Expense,Монобанк,96.00,UAH,Кафе,96.00,UAH,Кава
27.04.2026 16:37,Expense,Готівка,854.00,UAH,Продукти,854.00,UAH,Сільпо
28.04.2026 11:15,Expense,Монобанк,270.00,UAH,Кафе,270.00,UAH,Кава
29.04.2026 13:00,Expense,Монобанк,653.00,UAH,Розваги,653.00,UAH,
29.04.2026 19:48,Expense,Монобанк,187.00,UAH,Кафе,187.00,UAH,Кава
30.04.2026 13:36,Expense,Готівка,34.00,UAH,Транспорт,34.00,UAH,
01.05.2026 09:00,Expense,Банківська картка,12000.00,UAH,Оренда,12000.00,UAH,Оренда квартири
01.05.2026 12:13,Expense,Готівка,79.00,UAH,Транспорт,79.00,UAH,
01.05.2026 15:00,Expense,Монобанк,4112.00,UAH,Покупки,4112.00,UAH,
01.05.2026 18:00,Expense,Монобанк,1441.00,UAH,Розваги,1441.00,UAH,
01.05.2026 19:31,Expense,Монобанк,94.00,UAH,Транспорт,94.00,UAH,
02.05.2026 19:02,Expense,Монобанк,913.00,UAH,Продукти,913.00,UAH,Ашан
03.05.2026 09:14,Expense,Монобанк,983.00,UAH,Продукти,983.00,UAH,Ашан
03.05.2026 09:30,Expense,Банківська картка,2227.00,UAH,Комуналка,2227.00,UAH,
03.05.2026 09:58,Expense,Монобанк,511.00,UAH,Продукти,511.00,UAH,Сільпо
04.05.2026 09:00,Expense,Монобанк,300.00,UAH,Інтернет,300.00,UAH,
04.05.2026 09:05,Expense,Монобанк,250.00,UAH,Мобільний,250.00,UAH,
04.05.2026 20:50,Expense,Монобанк,191.00,UAH,Кафе,191.00,UAH,Кава
05.05.2026 10:09,Income,Зарплата,46017.00,UAH,Монобанк,46017.00,UAH,Місячна зарплата
05.05.2026 12:24,Expense,Готівка,64.00,UAH,Транспорт,64.00,UAH,
06.05.2026 08:00,Expense,Монобанк,600.00,UAH,Підписки,600.00,UAH,Netflix + Spotify
06.05.2026 09:02,Expense,Монобанк,141.00,UAH,Кафе,141.00,UAH,Кава
06.05.2026 10:00,Expense,Готівка,576.00,UAH,Аптека,576.00,UAH,
06.05.2026 14:02,Expense,Монобанк,555.00,UAH,Продукти,555.00,UAH,АТБ
07.05.2026 11:00,Transfer,Монобанк,5516.00,UAH,Ощадний рахунок,5516.00,UAH,Щомісячні заощадження
07.05.2026 17:21,Expense,Готівка,431.00,UAH,Продукти,431.00,UAH,Сільпо
11.05.2026 12:10,Expense,Монобанк,1577.00,UAH,Ресторани,1577.00,UAH,
11.05.2026 13:27,Expense,Монобанк,2271.00,UAH,Пальне,2271.00,UAH,
11.05.2026 14:29,Expense,Монобанк,1252.00,UAH,Продукти,1252.00,UAH,Сільпо
12.05.2026 12:00,Income,Дивіденди,4307.00,UAH,Ощадний рахунок,4307.00,UAH,Квартальні дивіденди
13.05.2026 09:30,Expense,Готівка,1196.00,UAH,Продукти,1196.00,UAH,Ашан
13.05.2026 18:28,Expense,Монобанк,125.00,UAH,Кафе,125.00,UAH,Кава
14.05.2026 13:57,Expense,Готівка,58.00,UAH,Транспорт,58.00,UAH,
16.05.2026 10:00,Transfer,Монобанк,2856.00,UAH,Готівка,2856.00,UAH,Зняття в банкоматі
18.05.2026 15:28,Income,Фріланс,12723.00,UAH,Монобанк,12723.00,UAH,Підробіток
19.05.2026 19:00,Expense,Готівка,461.00,UAH,Аптека,461.00,UAH,
19.05.2026 21:00,Expense,Монобанк,823.00,UAH,Розваги,823.00,UAH,
20.05.2026 15:49,Expense,Монобанк,38.00,UAH,Транспорт,38.00,UAH,
21.05.2026 10:00,Expense,Банківська картка,10625.00,UAH,Подорожі,10625.00,UAH,Поїздка на вихідні
22.05.2026 15:11,Expense,Готівка,135.00,UAH,Транспорт,135.00,UAH,
24.05.2026 12:36,Expense,Монобанк,217.00,UAH,Кафе,217.00,UAH,Кава
24.05.2026 17:23,Expense,Монобанк,119.00,UAH,Транспорт,119.00,UAH,
26.05.2026 11:52,Expense,Монобанк,136.00,UAH,Кафе,136.00,UAH,Кава
26.05.2026 19:02,Expense,Готівка,1212.00,UAH,Продукти,1212.00,UAH,Новус
27.05.2026 07:02,Expense,Монобанк,33.00,UAH,Транспорт,33.00,UAH,
27.05.2026 16:05,Expense,Монобанк,268.00,UAH,Кафе,268.00,UAH,Кава
29.05.2026 16:12,Expense,Монобанк,1181.00,UAH,Ресторани,1181.00,UAH,
01.06.2026 09:00,Expense,Банківська картка,12000.00,UAH,Оренда,12000.00,UAH,Оренда квартири
01.06.2026 09:24,Expense,Готівка,431.00,UAH,Продукти,431.00,UAH,Ашан
02.06.2026 13:06,Expense,Готівка,622.00,UAH,Продукти,622.00,UAH,АТБ
02.06.2026 13:48,Expense,Монобанк,1979.00,UAH,Пальне,1979.00,UAH,
02.06.2026 18:07,Expense,Готівка,887.00,UAH,Продукти,887.00,UAH,Сільпо
02.06.2026 18:29,Expense,Монобанк,64.00,UAH,Транспорт,64.00,UAH,
03.06.2026 09:30,Expense,Банківська картка,2551.00,UAH,Комуналка,2551.00,UAH,
04.06.2026 09:00,Expense,Монобанк,300.00,UAH,Інтернет,300.00,UAH,
04.06.2026 09:05,Expense,Монобанк,250.00,UAH,Мобільний,250.00,UAH,
05.06.2026 10:53,Income,Зарплата,46707.00,UAH,Монобанк,46707.00,UAH,Місячна зарплата
05.06.2026 13:57,Expense,Монобанк,1337.00,UAH,Ресторани,1337.00,UAH,
05.06.2026 15:00,Expense,Монобанк,736.00,UAH,Аптека,736.00,UAH,
05.06.2026 18:39,Expense,Монобанк,225.00,UAH,Кафе,225.00,UAH,Кава
06.06.2026 08:00,Expense,Монобанк,600.00,UAH,Підписки,600.00,UAH,Netflix + Spotify
06.06.2026 11:35,Expense,Монобанк,75.00,UAH,Транспорт,75.00,UAH,
08.06.2026 19:29,Expense,Монобанк,114.00,UAH,Кафе,114.00,UAH,Кава
08.06.2026 20:07,Expense,Монобанк,1555.00,UAH,Ресторани,1555.00,UAH,
10.06.2026 20:21,Expense,Монобанк,97.00,UAH,Кафе,97.00,UAH,Кава
11.06.2026 08:41,Expense,Монобанк,122.00,UAH,Транспорт,122.00,UAH,
12.06.2026 12:09,Expense,Монобанк,95.00,UAH,Транспорт,95.00,UAH,
13.06.2026 16:18,Expense,Монобанк,409.00,UAH,Продукти,409.00,UAH,Ашан
13.06.2026 20:27,Expense,Монобанк,236.00,UAH,Кафе,236.00,UAH,Кава
14.06.2026 10:20,Expense,Монобанк,101.00,UAH,Транспорт,101.00,UAH,
15.06.2026 18:26,Expense,Монобанк,1996.00,UAH,Ресторани,1996.00,UAH,
16.06.2026 15:00,Expense,Монобанк,3996.00,UAH,Покупки,3996.00,UAH,
17.06.2026 10:00,Expense,Банківська картка,10522.00,UAH,Подорожі,10522.00,UAH,Поїздка на вихідні
18.06.2026 17:05,Expense,Монобанк,1761.00,UAH,Ресторани,1761.00,UAH,
20.06.2026 11:00,Transfer,Монобанк,3562.00,UAH,Готівка,3562.00,UAH,Зняття в банкоматі
20.06.2026 18:14,Expense,Монобанк,782.00,UAH,Продукти,782.00,UAH,АТБ
21.06.2026 11:16,Expense,Монобанк,237.00,UAH,Кафе,237.00,UAH,Кава
22.06.2026 10:41,Expense,Монобанк,167.00,UAH,Кафе,167.00,UAH,Кава
22.06.2026 18:12,Expense,Монобанк,295.00,UAH,Кафе,295.00,UAH,Кава
23.06.2026 17:58,Expense,Готівка,1038.00,UAH,Продукти,1038.00,UAH,Новус
25.06.2026 17:54,Expense,Готівка,1260.00,UAH,Продукти,1260.00,UAH,Новус
26.06.2026 12:04,Expense,Монобанк,55.00,UAH,Транспорт,55.00,UAH,
26.06.2026 13:00,Expense,Монобанк,1250.00,UAH,Розваги,1250.00,UAH,
26.06.2026 19:00,Expense,Монобанк,376.00,UAH,Розваги,376.00,UAH,
27.06.2026 20:33,Expense,Монобанк,437.00,UAH,Продукти,437.00,UAH,Новус
28.06.2026 10:00,Expense,Готівка,492.00,UAH,Аптека,492.00,UAH,
28.06.2026 10:26,Expense,Монобанк,595.00,UAH,Продукти,595.00,UAH,Новус
30.06.2026 12:21,Expense,Монобанк,1185.00,UAH,Продукти,1185.00,UAH,Ашан
30.06.2026 14:41,Expense,Монобанк,52.00,UAH,Транспорт,52.00,UAH,
30.06.2026 16:00,Expense,Банківська картка,4137.00,UAH,Одяг,4137.00,UAH,
01.07.2026 07:51,Expense,Монобанк,53.00,UAH,Транспорт,53.00,UAH,
01.07.2026 09:00,Expense,Банківська картка,12000.00,UAH,Оренда,12000.00,UAH,Оренда квартири
01.07.2026 12:07,Expense,Монобанк,307.00,UAH,Кафе,307.00,UAH,Кава
01.07.2026 13:21,Expense,Готівка,424.00,UAH,Продукти,424.00,UAH,Новус
01.07.2026 13:34,Expense,Монобанк,817.00,UAH,Продукти,817.00,UAH,Ашан
01.07.2026 17:00,Expense,Монобанк,1184.00,UAH,Розваги,1184.00,UAH,
02.07.2026 10:34,Expense,Монобанк,1202.00,UAH,Продукти,1202.00,UAH,Новус
02.07.2026 15:00,Expense,Готівка,832.00,UAH,Аптека,832.00,UAH,
02.07.2026 16:13,Expense,Монобанк,2378.00,UAH,Пальне,2378.00,UAH,
02.07.2026 20:45,Expense,Монобанк,1256.00,UAH,Ресторани,1256.00,UAH,
03.07.2026 07:18,Expense,Готівка,132.00,UAH,Транспорт,132.00,UAH,
03.07.2026 09:30,Expense,Банківська картка,1657.00,UAH,Комуналка,1657.00,UAH,
03.07.2026 17:02,Expense,Монобанк,462.00,UAH,Продукти,462.00,UAH,Новус
04.07.2026 08:39,Expense,Готівка,852.00,UAH,Продукти,852.00,UAH,Новус
04.07.2026 09:00,Expense,Монобанк,300.00,UAH,Інтернет,300.00,UAH,
04.07.2026 09:05,Expense,Монобанк,250.00,UAH,Мобільний,250.00,UAH,
04.07.2026 09:39,Expense,Монобанк,2067.00,UAH,Пальне,2067.00,UAH,
04.07.2026 11:57,Expense,Готівка,54.00,UAH,Транспорт,54.00,UAH,
04.07.2026 13:09,Expense,Монобанк,1934.00,UAH,Ресторани,1934.00,UAH,
04.07.2026 13:33,Expense,Монобанк,123.00,UAH,Кафе,123.00,UAH,Кава
04.07.2026 14:00,Expense,Монобанк,1074.00,UAH,Розваги,1074.00,UAH,
04.07.2026 14:47,Expense,Монобанк,284.00,UAH,Кафе,284.00,UAH,Кава
04.07.2026 18:00,Expense,Монобанк,2857.00,UAH,Покупки,2857.00,UAH,
05.07.2026 10:14,Income,Зарплата,45934.00,UAH,Монобанк,45934.00,UAH,Місячна зарплата
05.07.2026 18:00,Expense,Банківська картка,4606.00,UAH,Одяг,4606.00,UAH,
05.07.2026 18:16,Expense,Готівка,465.00,UAH,Продукти,465.00,UAH,АТБ
05.07.2026 18:52,Expense,Монобанк,252.00,UAH,Кафе,252.00,UAH,Кава
05.07.2026 18:53,Expense,Готівка,96.00,UAH,Транспорт,96.00,UAH,
05.07.2026 20:32,Expense,Монобанк,91.00,UAH,Транспорт,91.00,UAH,
05.07.2026 22:00,Expense,Монобанк,398.00,UAH,Розваги,398.00,UAH,
06.07.2026 08:00,Expense,Монобанк,600.00,UAH,Підписки,600.00,UAH,Netflix + Spotify
06.07.2026 13:24,Expense,Монобанк,164.00,UAH,Кафе,164.00,UAH,Кава
06.07.2026 13:55,Expense,Монобанк,104.00,UAH,Транспорт,104.00,UAH,
06.07.2026 13:56,Expense,Монобанк,73.00,UAH,Транспорт,73.00,UAH,
06.07.2026 16:46,Expense,Монобанк,1245.00,UAH,Продукти,1245.00,UAH,Новус
07.07.2026 11:00,Transfer,Монобанк,6681.00,UAH,Ощадний рахунок,6681.00,UAH,Щомісячні заощадження
07.07.2026 11:28,Expense,Монобанк,463.00,UAH,Продукти,463.00,UAH,Ашан
07.07.2026 15:11,Expense,Монобанк,627.00,UAH,Ресторани,627.00,UAH,
07.07.2026 15:13,Expense,Готівка,902.00,UAH,Продукти,902.00,UAH,Ашан
07.07.2026 20:36,Expense,Монобанк,616.00,UAH,Ресторани,616.00,UAH,
08.07.2026 10:00,Expense,Монобанк,3174.00,UAH,Здоров'я,3174.00,UAH,
08.07.2026 11:21,Expense,Готівка,664.00,UAH,Продукти,664.00,UAH,АТБ
08.07.2026 20:45,Expense,Монобанк,165.00,UAH,Кафе,165.00,UAH,Кава
09.07.2026 11:00,Transfer,Монобанк,3666.00,UAH,Готівка,3666.00,UAH,Зняття в банкоматі
09.07.2026 15:48,Income,Фріланс,12996.00,UAH,Монобанк,12996.00,UAH,Підробіток
09.07.2026 18:00,Income,Подарунки,2190.00,UAH,Готівка,2190.00,UAH,Подарунок
