Date,Type,Category (From),Amount (From),Currency (From),Category (To),Amount (To),Currency (To),Comment
17.02.2026 18:44,Expense,楽天銀行,5340.00,JPY,食料品,5340.00,JPY,ローソン
18.02.2026 15:30,Income,副業収入,95150.00,JPY,楽天銀行,95150.00,JPY,サイドプロジェクト
19.02.2026 11:00,Expense,楽天銀行,3280.00,JPY,薬局,3280.00,JPY,
22.02.2026 13:00,Expense,楽天銀行,10170.00,JPY,娯楽,10170.00,JPY,
23.02.2026 16:42,Expense,楽天銀行,900.00,JPY,交通費,900.00,JPY,
26.02.2026 12:00,Expense,現金,6440.00,JPY,薬局,6440.00,JPY,
27.02.2026 20:19,Expense,現金,470.00,JPY,交通費,470.00,JPY,
28.02.2026 16:01,Expense,楽天銀行,1320.00,JPY,交通費,1320.00,JPY,
01.03.2026 09:00,Expense,銀行カード,120000.00,JPY,家賃,120000.00,JPY,アパート家賃
01.03.2026 19:24,Expense,現金,1020.00,JPY,交通費,1020.00,JPY,
02.03.2026 16:00,Expense,楽天銀行,8040.00,JPY,娯楽,8040.00,JPY,
03.03.2026 08:10,Expense,現金,10480.00,JPY,食料品,10480.00,JPY,ファミマ
03.03.2026 09:30,Expense,銀行カード,23910.00,JPY,光熱費,23910.00,JPY,
03.03.2026 20:10,Expense,現金,510.00,JPY,交通費,510.00,JPY,
04.03.2026 09:00,Expense,楽天銀行,3000.00,JPY,インターネット,3000.00,JPY,
04.03.2026 09:05,Expense,楽天銀行,2500.00,JPY,携帯,2500.00,JPY,
05.03.2026 10:27,Income,給料,456720.00,JPY,楽天銀行,456720.00,JPY,月給
05.03.2026 12:31,Expense,現金,12480.00,JPY,食料品,12480.00,JPY,イオン
06.03.2026 08:00,Expense,楽天銀行,6000.00,JPY,サブスク,6000.00,JPY,Netflix + Spotify
07.03.2026 11:00,Transfer,楽天銀行,97650.00,JPY,貯金口座,97650.00,JPY,毎月の貯金
09.03.2026 11:17,Expense,楽天銀行,1490.00,JPY,カフェ,1490.00,JPY,コーヒー
09.03.2026 15:00,Transfer,楽天銀行,28120.00,JPY,現金,28120.00,JPY,ATM引き出し
10.03.2026 11:12,Expense,現金,1000.00,JPY,交通費,1000.00,JPY,
10.03.2026 15:42,Expense,楽天銀行,1340.00,JPY,カフェ,1340.00,JPY,コーヒー
10.03.2026 16:02,Expense,現金,870.00,JPY,交通費,870.00,JPY,
12.03.2026 13:11,Expense,楽天銀行,23690.00,JPY,ガソリン,23690.00,JPY,
13.03.2026 20:18,Expense,楽天銀行,18870.00,JPY,レストラン,18870.00,JPY,
15.03.2026 17:00,Expense,楽天銀行,22390.00,JPY,買い物,22390.00,JPY,
15.03.2026 19:34,Expense,楽天銀行,1330.00,JPY,カフェ,1330.00,JPY,コーヒー
16.03.2026 10:37,Expense,現金,10370.00,JPY,食料品,10370.00,JPY,ローソン
16.03.2026 11:09,Expense,楽天銀行,1000.00,JPY,交通費,1000.00,JPY,
16.03.2026 13:07,Expense,現金,12670.00,JPY,食料品,12670.00,JPY,イオン
17.03.2026 11:39,Expense,楽天銀行,440.00,JPY,交通費,440.00,JPY,
17.03.2026 15:56,Expense,楽天銀行,7090.00,JPY,レストラン,7090.00,JPY,
18.03.2026 09:24,Expense,現金,11920.00,JPY,食料品,11920.00,JPY,イオン
18.03.2026 18:21,Expense,楽天銀行,21760.00,JPY,ガソリン,21760.00,JPY,
19.03.2026 11:00,Expense,楽天銀行,5780.00,JPY,薬局,5780.00,JPY,
21.03.2026 11:20,Expense,現金,11230.00,JPY,食料品,11230.00,JPY,ローソン
21.03.2026 17:58,Expense,楽天銀行,1680.00,JPY,カフェ,1680.00,JPY,コーヒー
22.03.2026 16:00,Expense,楽天銀行,6120.00,JPY,薬局,6120.00,JPY,
23.03.2026 11:57,Expense,楽天銀行,300.00,JPY,交通費,300.00,JPY,
24.03.2026 13:10,Expense,楽天銀行,2960.00,JPY,カフェ,2960.00,JPY,コーヒー
24.03.2026 15:21,Expense,楽天銀行,1890.00,JPY,カフェ,1890.00,JPY,コーヒー
24.03.2026 16:11,Expense,楽天銀行,6050.00,JPY,食料品,6050.00,JPY,イオン
24.03.2026 20:00,Expense,楽天銀行,10170.00,JPY,レストラン,10170.00,JPY,
26.03.2026 09:03,Expense,楽天銀行,1370.00,JPY,カフェ,1370.00,JPY,コーヒー
26.03.2026 20:27,Expense,現金,12720.00,JPY,食料品,12720.00,JPY,ローソン
27.03.2026 11:55,Expense,現金,330.00,JPY,交通費,330.00,JPY,
27.03.2026 17:00,Expense,楽天銀行,13310.00,JPY,娯楽,13310.00,JPY,
01.04.2026 09:00,Expense,銀行カード,120000.00,JPY,家賃,120000.00,JPY,アパート家賃
02.04.2026 08:38,Expense,楽天銀行,8770.00,JPY,食料品,8770.00,JPY,イオン
02.04.2026 09:53,Expense,現金,12270.00,JPY,食料品,12270.00,JPY,セブンイレブン
02.04.2026 18:26,Expense,現金,1160.00,JPY,交通費,1160.00,JPY,
02.04.2026 20:20,Expense,楽天銀行,2770.00,JPY,カフェ,2770.00,JPY,コーヒー
03.04.2026 09:30,Expense,銀行カード,17070.00,JPY,光熱費,17070.00,JPY,
04.04.2026 09:00,Expense,楽天銀行,3000.00,JPY,インターネット,3000.00,JPY,
04.04.2026 09:05,Expense,楽天銀行,2500.00,JPY,携帯,2500.00,JPY,
05.04.2026 10:27,Income,給料,447350.00,JPY,楽天銀行,447350.00,JPY,月給
05.04.2026 12:07,Expense,楽天銀行,4980.00,JPY,食料品,4980.00,JPY,ローソン
06.04.2026 08:00,Expense,楽天銀行,6000.00,JPY,サブスク,6000.00,JPY,Netflix + Spotify
07.04.2026 11:00,Transfer,楽天銀行,99270.00,JPY,貯金口座,99270.00,JPY,毎月の貯金
09.04.2026 12:08,Expense,楽天銀行,420.00,JPY,交通費,420.00,JPY,
09.04.2026 19:54,Expense,現金,1360.00,JPY,交通費,1360.00,JPY,
10.04.2026 10:24,Expense,現金,1250.00,JPY,交通費,1250.00,JPY,
11.04.2026 12:00,Expense,楽天銀行,4860.00,JPY,薬局,4860.00,JPY,
11.04.2026 16:54,Expense,楽天銀行,2910.00,JPY,カフェ,2910.00,JPY,コーヒー
12.04.2026 10:57,Expense,楽天銀行,1190.00,JPY,カフェ,1190.00,JPY,コーヒー
12.04.2026 15:07,Expense,現金,6590.00,JPY,食料品,6590.00,JPY,セブンイレブン
12.04.2026 17:57,Expense,楽天銀行,15930.00,JPY,レストラン,15930.00,JPY,
13.04.2026 19:46,Expense,現金,12470.00,JPY,食料品,12470.00,JPY,イオン
13.04.2026 21:00,Expense,楽天銀行,4330.00,JPY,娯楽,4330.00,JPY,
14.04.2026 19:55,Expense,現金,5870.00,JPY,食料品,5870.00,JPY,イオン
15.04.2026 14:00,Expense,楽天銀行,11180.00,JPY,娯楽,11180.00,JPY,
16.04.2026 12:27,Expense,楽天銀行,22530.00,JPY,ガソリン,22530.00,JPY,
16.04.2026 17:53,Expense,現金,12000.00,JPY,食料品,12000.00,JPY,ファミマ
17.04.2026 10:00,Expense,楽天銀行,8480.00,JPY,薬局,8480.00,JPY,
17.04.2026 17:18,Expense,楽天銀行,1180.00,JPY,カフェ,1180.00,JPY,コーヒー
18.04.2026 15:42,Income,副業収入,117260.00,JPY,楽天銀行,117260.00,JPY,サイドプロジェクト
19.04.2026 13:00,Transfer,楽天銀行,30830.00,JPY,現金,30830.00,JPY,ATM引き出し
19.04.2026 13:45,Expense,楽天銀行,1040.00,JPY,交通費,1040.00,JPY,
19.04.2026 17:00,Expense,楽天銀行,20360.00,JPY,買い物,20360.00,JPY,
20.04.2026 08:13,Expense,現金,11440.00,JPY,食料品,11440.00,JPY,イオン
20.04.2026 09:47,Expense,現金,11630.00,JPY,食料品,11630.00,JPY,ローソン
20.04.2026 18:00,Income,贈り物,11430.00,JPY,現金,11430.00,JPY,贈り物
23.04.2026 13:09,Expense,楽天銀行,12500.00,JPY,レストラン,12500.00,JPY,
23.04.2026 14:00,Expense,楽天銀行,21940.00,JPY,健康,21940.00,JPY,
27.04.2026 10:51,Expense,楽天銀行,980.00,JPY,交通費,980.00,JPY,
27.04.2026 15:57,Expense,楽天銀行,960.00,JPY,カフェ,960.00,JPY,コーヒー
27.04.2026 16:37,Expense,現金,8540.00,JPY,食料品,8540.00,JPY,ファミマ
28.04.2026 11:15,Expense,楽天銀行,2700.00,JPY,カフェ,2700.00,JPY,コーヒー
29.04.2026 13:00,Expense,楽天銀行,6530.00,JPY,娯楽,6530.00,JPY,
29.04.2026 19:48,Expense,楽天銀行,1870.00,JPY,カフェ,1870.00,JPY,コーヒー
30.04.2026 13:36,Expense,現金,340.00,JPY,交通費,340.00,JPY,
01.05.2026 09:00,Expense,銀行カード,120000.00,JPY,家賃,120000.00,JPY,アパート家賃
01.05.2026 12:13,Expense,現金,790.00,JPY,交通費,790.00,JPY,
01.05.2026 15:00,Expense,楽天銀行,41120.00,JPY,買い物,41120.00,JPY,
01.05.2026 18:00,Expense,楽天銀行,14410.00,JPY,娯楽,14410.00,JPY,
01.05.2026 19:31,Expense,楽天銀行,940.00,JPY,交通費,940.00,JPY,
02.05.2026 19:02,Expense,楽天銀行,9130.00,JPY,食料品,9130.00,JPY,セブンイレブン
03.05.2026 09:14,Expense,楽天銀行,9830.00,JPY,食料品,9830.00,JPY,セブンイレブン
03.05.2026 09:30,Expense,銀行カード,22270.00,JPY,光熱費,22270.00,JPY,
03.05.2026 09:58,Expense,楽天銀行,5110.00,JPY,食料品,5110.00,JPY,ファミマ
04.05.2026 09:00,Expense,楽天銀行,3000.00,JPY,インターネット,3000.00,JPY,
04.05.2026 09:05,Expense,楽天銀行,2500.00,JPY,携帯,2500.00,JPY,
04.05.2026 20:50,Expense,楽天銀行,1910.00,JPY,カフェ,1910.00,JPY,コーヒー
05.05.2026 10:09,Income,給料,460170.00,JPY,楽天銀行,460170.00,JPY,月給
05.05.2026 12:24,Expense,現金,640.00,JPY,交通費,640.00,JPY,
06.05.2026 08:00,Expense,楽天銀行,6000.00,JPY,サブスク,6000.00,JPY,Netflix + Spotify
06.05.2026 09:02,Expense,楽天銀行,1410.00,JPY,カフェ,1410.00,JPY,コーヒー
06.05.2026 10:00,Expense,現金,5760.00,JPY,薬局,5760.00,JPY,
06.05.2026 14:02,Expense,楽天銀行,5550.00,JPY,食料品,5550.00,JPY,ローソン
07.05.2026 11:00,Transfer,楽天銀行,55160.00,JPY,貯金口座,55160.00,JPY,毎月の貯金
07.05.2026 17:21,Expense,現金,4310.00,JPY,食料品,4310.00,JPY,ファミマ
11.05.2026 12:10,Expense,楽天銀行,15770.00,JPY,レストラン,15770.00,JPY,
11.05.2026 13:27,Expense,楽天銀行,22710.00,JPY,ガソリン,22710.00,JPY,
11.05.2026 14:29,Expense,楽天銀行,12520.00,JPY,食料品,12520.00,JPY,ファミマ
12.05.2026 12:00,Income,配当収入,43070.00,JPY,貯金口座,43070.00,JPY,四半期配当
13.05.2026 09:30,Expense,現金,11960.00,JPY,食料品,11960.00,JPY,セブンイレブン
13.05.2026 18:28,Expense,楽天銀行,1250.00,JPY,カフェ,1250.00,JPY,コーヒー
14.05.2026 13:57,Expense,現金,580.00,JPY,交通費,580.00,JPY,
16.05.2026 10:00,Transfer,楽天銀行,28560.00,JPY,現金,28560.00,JPY,ATM引き出し
18.05.2026 15:28,Income,副業収入,127230.00,JPY,楽天銀行,127230.00,JPY,サイドプロジェクト
19.05.2026 19:00,Expense,現金,4610.00,JPY,薬局,4610.00,JPY,
19.05.2026 21:00,Expense,楽天銀行,8230.00,JPY,娯楽,8230.00,JPY,
20.05.2026 15:49,Expense,楽天銀行,380.00,JPY,交通費,380.00,JPY,
21.05.2026 10:00,Expense,銀行カード,106250.00,JPY,旅行,106250.00,JPY,週末旅行
22.05.2026 15:11,Expense,現金,1350.00,JPY,交通費,1350.00,JPY,
24.05.2026 12:36,Expense,楽天銀行,2170.00,JPY,カフェ,2170.00,JPY,コーヒー
24.05.2026 17:23,Expense,楽天銀行,1190.00,JPY,交通費,1190.00,JPY,
26.05.2026 11:52,Expense,楽天銀行,1360.00,JPY,カフェ,1360.00,JPY,コーヒー
26.05.2026 19:02,Expense,現金,12120.00,JPY,食料品,12120.00,JPY,イオン
27.05.2026 07:02,Expense,楽天銀行,330.00,JPY,交通費,330.00,JPY,
27.05.2026 16:05,Expense,楽天銀行,2680.00,JPY,カフェ,2680.00,JPY,コーヒー
29.05.2026 16:12,Expense,楽天銀行,11810.00,JPY,レストラン,11810.00,JPY,
01.06.2026 09:00,Expense,銀行カード,120000.00,JPY,家賃,120000.00,JPY,アパート家賃
01.06.2026 09:24,Expense,現金,4310.00,JPY,食料品,4310.00,JPY,セブンイレブン
02.06.2026 13:06,Expense,現金,6220.00,JPY,食料品,6220.00,JPY,ローソン
02.06.2026 13:48,Expense,楽天銀行,19790.00,JPY,ガソリン,19790.00,JPY,
02.06.2026 18:07,Expense,現金,8870.00,JPY,食料品,8870.00,JPY,ファミマ
02.06.2026 18:29,Expense,楽天銀行,640.00,JPY,交通費,640.00,JPY,
03.06.2026 09:30,Expense,銀行カード,25510.00,JPY,光熱費,25510.00,JPY,
04.06.2026 09:00,Expense,楽天銀行,3000.00,JPY,インターネット,3000.00,JPY,
04.06.2026 09:05,Expense,楽天銀行,2500.00,JPY,携帯,2500.00,JPY,
05.06.2026 10:53,Income,給料,467070.00,JPY,楽天銀行,467070.00,JPY,月給
05.06.2026 13:57,Expense,楽天銀行,13370.00,JPY,レストラン,13370.00,JPY,
05.06.2026 15:00,Expense,楽天銀行,7360.00,JPY,薬局,7360.00,JPY,
05.06.2026 18:39,Expense,楽天銀行,2250.00,JPY,カフェ,2250.00,JPY,コーヒー
06.06.2026 08:00,Expense,楽天銀行,6000.00,JPY,サブスク,6000.00,JPY,Netflix + Spotify
06.06.2026 11:35,Expense,楽天銀行,750.00,JPY,交通費,750.00,JPY,
08.06.2026 19:29,Expense,楽天銀行,1140.00,JPY,カフェ,1140.00,JPY,コーヒー
08.06.2026 20:07,Expense,楽天銀行,15550.00,JPY,レストラン,15550.00,JPY,
10.06.2026 20:21,Expense,楽天銀行,970.00,JPY,カフェ,970.00,JPY,コーヒー
11.06.2026 08:41,Expense,楽天銀行,1220.00,JPY,交通費,1220.00,JPY,
12.06.2026 12:09,Expense,楽天銀行,950.00,JPY,交通費,950.00,JPY,
13.06.2026 16:18,Expense,楽天銀行,4090.00,JPY,食料品,4090.00,JPY,セブンイレブン
13.06.2026 20:27,Expense,楽天銀行,2360.00,JPY,カフェ,2360.00,JPY,コーヒー
14.06.2026 10:20,Expense,楽天銀行,1010.00,JPY,交通費,1010.00,JPY,
15.06.2026 18:26,Expense,楽天銀行,19960.00,JPY,レストラン,19960.00,JPY,
16.06.2026 15:00,Expense,楽天銀行,39960.00,JPY,買い物,39960.00,JPY,
17.06.2026 10:00,Expense,銀行カード,105220.00,JPY,旅行,105220.00,JPY,週末旅行
18.06.2026 17:05,Expense,楽天銀行,17610.00,JPY,レストラン,17610.00,JPY,
20.06.2026 11:00,Transfer,楽天銀行,35620.00,JPY,現金,35620.00,JPY,ATM引き出し
20.06.2026 18:14,Expense,楽天銀行,7820.00,JPY,食料品,7820.00,JPY,ローソン
21.06.2026 11:16,Expense,楽天銀行,2370.00,JPY,カフェ,2370.00,JPY,コーヒー
22.06.2026 10:41,Expense,楽天銀行,1670.00,JPY,カフェ,1670.00,JPY,コーヒー
22.06.2026 18:12,Expense,楽天銀行,2950.00,JPY,カフェ,2950.00,JPY,コーヒー
23.06.2026 17:58,Expense,現金,10380.00,JPY,食料品,10380.00,JPY,イオン
25.06.2026 17:54,Expense,現金,12600.00,JPY,食料品,12600.00,JPY,イオン
26.06.2026 12:04,Expense,楽天銀行,550.00,JPY,交通費,550.00,JPY,
26.06.2026 13:00,Expense,楽天銀行,12500.00,JPY,娯楽,12500.00,JPY,
26.06.2026 19:00,Expense,楽天銀行,3760.00,JPY,娯楽,3760.00,JPY,
27.06.2026 20:33,Expense,楽天銀行,4370.00,JPY,食料品,4370.00,JPY,イオン
28.06.2026 10:00,Expense,現金,4920.00,JPY,薬局,4920.00,JPY,
28.06.2026 10:26,Expense,楽天銀行,5950.00,JPY,食料品,5950.00,JPY,イオン
30.06.2026 12:21,Expense,楽天銀行,11850.00,JPY,食料品,11850.00,JPY,セブンイレブン
30.06.2026 14:41,Expense,楽天銀行,520.00,JPY,交通費,520.00,JPY,
30.06.2026 16:00,Expense,銀行カード,41370.00,JPY,衣類,41370.00,JPY,
01.07.2026 07:51,Expense,楽天銀行,530.00,JPY,交通費,530.00,JPY,
01.07.2026 09:00,Expense,銀行カード,120000.00,JPY,家賃,120000.00,JPY,アパート家賃
01.07.2026 12:07,Expense,楽天銀行,3070.00,JPY,カフェ,3070.00,JPY,コーヒー
01.07.2026 13:21,Expense,現金,4240.00,JPY,食料品,4240.00,JPY,イオン
01.07.2026 13:34,Expense,楽天銀行,8170.00,JPY,食料品,8170.00,JPY,セブンイレブン
01.07.2026 17:00,Expense,楽天銀行,11840.00,JPY,娯楽,11840.00,JPY,
02.07.2026 10:34,Expense,楽天銀行,12020.00,JPY,食料品,12020.00,JPY,イオン
02.07.2026 15:00,Expense,現金,8320.00,JPY,薬局,8320.00,JPY,
02.07.2026 16:13,Expense,楽天銀行,23780.00,JPY,ガソリン,23780.00,JPY,
02.07.2026 20:45,Expense,楽天銀行,12560.00,JPY,レストラン,12560.00,JPY,
03.07.2026 07:18,Expense,現金,1320.00,JPY,交通費,1320.00,JPY,
03.07.2026 09:30,Expense,銀行カード,16570.00,JPY,光熱費,16570.00,JPY,
03.07.2026 17:02,Expense,楽天銀行,4620.00,JPY,食料品,4620.00,JPY,イオン
04.07.2026 08:39,Expense,現金,8520.00,JPY,食料品,8520.00,JPY,イオン
04.07.2026 09:00,Expense,楽天銀行,3000.00,JPY,インターネット,3000.00,JPY,
04.07.2026 09:05,Expense,楽天銀行,2500.00,JPY,携帯,2500.00,JPY,
04.07.2026 09:39,Expense,楽天銀行,20670.00,JPY,ガソリン,20670.00,JPY,
04.07.2026 11:57,Expense,現金,540.00,JPY,交通費,540.00,JPY,
04.07.2026 13:09,Expense,楽天銀行,19340.00,JPY,レストラン,19340.00,JPY,
04.07.2026 13:33,Expense,楽天銀行,1230.00,JPY,カフェ,1230.00,JPY,コーヒー
04.07.2026 14:00,Expense,楽天銀行,10740.00,JPY,娯楽,10740.00,JPY,
04.07.2026 14:47,Expense,楽天銀行,2840.00,JPY,カフェ,2840.00,JPY,コーヒー
04.07.2026 18:00,Expense,楽天銀行,28570.00,JPY,買い物,28570.00,JPY,
05.07.2026 10:14,Income,給料,459340.00,JPY,楽天銀行,459340.00,JPY,月給
05.07.2026 18:00,Expense,銀行カード,46060.00,JPY,衣類,46060.00,JPY,
05.07.2026 18:16,Expense,現金,4650.00,JPY,食料品,4650.00,JPY,ローソン
05.07.2026 18:52,Expense,楽天銀行,2520.00,JPY,カフェ,2520.00,JPY,コーヒー
05.07.2026 18:53,Expense,現金,960.00,JPY,交通費,960.00,JPY,
05.07.2026 20:32,Expense,楽天銀行,910.00,JPY,交通費,910.00,JPY,
05.07.2026 22:00,Expense,楽天銀行,3980.00,JPY,娯楽,3980.00,JPY,
06.07.2026 08:00,Expense,楽天銀行,6000.00,JPY,サブスク,6000.00,JPY,Netflix + Spotify
06.07.2026 13:24,Expense,楽天銀行,1640.00,JPY,カフェ,1640.00,JPY,コーヒー
06.07.2026 13:55,Expense,楽天銀行,1040.00,JPY,交通費,1040.00,JPY,
06.07.2026 13:56,Expense,楽天銀行,730.00,JPY,交通費,730.00,JPY,
06.07.2026 16:46,Expense,楽天銀行,12450.00,JPY,食料品,12450.00,JPY,イオン
07.07.2026 11:00,Transfer,楽天銀行,66810.00,JPY,貯金口座,66810.00,JPY,毎月の貯金
07.07.2026 11:28,Expense,楽天銀行,4630.00,JPY,食料品,4630.00,JPY,セブンイレブン
07.07.2026 15:11,Expense,楽天銀行,6270.00,JPY,レストラン,6270.00,JPY,
07.07.2026 15:13,Expense,現金,9020.00,JPY,食料品,9020.00,JPY,セブンイレブン
07.07.2026 20:36,Expense,楽天銀行,6160.00,JPY,レストラン,6160.00,JPY,
08.07.2026 10:00,Expense,楽天銀行,31740.00,JPY,健康,31740.00,JPY,
08.07.2026 11:21,Expense,現金,6640.00,JPY,食料品,6640.00,JPY,ローソン
08.07.2026 20:45,Expense,楽天銀行,1650.00,JPY,カフェ,1650.00,JPY,コーヒー
09.07.2026 11:00,Transfer,楽天銀行,36660.00,JPY,現金,36660.00,JPY,ATM引き出し
09.07.2026 15:48,Income,副業収入,129960.00,JPY,楽天銀行,129960.00,JPY,サイドプロジェクト
09.07.2026 18:00,Income,贈り物,21900.00,JPY,現金,21900.00,JPY,贈り物
